gregorian,h_year,h_month,h_day
2050-12-18,5811,10,3
2089-11-15,5850,9,12
1968-02-14,5728,11,15
2090-12-26,5851,10,5
2001-05-02,5761,2,9
2011-09-13,5771,6,14
2023-09-23,5784,7,8
1997-05-24,5757,2,17
2018-09-24,5779,7,15
2067-06-28,5827,4,15
2037-02-16,5797,12,1
2052-08-21,5812,5,26
2059-04-07,5819,1,24
2034-11-17,5795,9,5
1980-11-24,5741,9,16
1999-06-02,5759,3,18
2022-04-22,5782,1,21
1975-10-24,5736,8,19
2060-12-06,5821,9,13
2059-03-18,5819,1,4
2072-02-27,5832,12,8
2074-06-18,5834,3,23
2022-01-30,5782,11,28
1956-12-16,5717,10,12
2009-06-24,5769,4,2
2073-11-24,5834,8,24
1992-08-17,5752,5,18
1958-11-05,5719,8,22
2083-10-23,5844,8,11
2035-04-08,5795,13,28
1998-03-11,5758,12,13
2016-10-29,5777,7,27
1953-08-18,5713,6,7
2010-08-16,5770,6,6
2096-08-30,5856,6,12
2092-05-27,5852,2,20
2004-05-18,5764,2,27
2005-10-17,5766,7,14
2000-04-20,5760,1,15
2038-03-18,5798,13,11
2074-12-01,5835,9,12
1967-08-16,5727,5,10
1990-11-26,5751,9,9
1974-02-11,5734,11,19
2003-12-01,5764,9,6
2083-06-12,5843,3,26
2088-11-18,5849,9,5
2098-03-06,5858,13,2
2007-07-29,5767,5,14
1998-05-05,5758,2,9
2080-10-07,5841,7,24
2024-10-12,5785,7,10
2065-10-31,5826,8,1
1966-01-08,5726,10,16
1983-09-21,5744,7,14
2029-04-04,5789,1,19
1987-12-06,5748,9,15
2097-11-04,5858,8,29
2023-01-22,5783,10,29
2082-12-12,5843,9,21
2036-12-04,5797,9,15
2086-04-11,5846,1,27
2042-09-04,5802,6,19
2097-04-25,5857,2,13
1960-02-01,5720,11,3
2042-06-15,5802,3,27
2092-01-07,5852,10,27
1961-10-10,5722,7,30
2005-10-28,5766,7,25
2077-04-26,5837,2,3
2040-12-07,5801,10,3
2022-05-19,5782,2,18
1974-05-04,5734,2,12
2090-01-17,5850,11,16
2044-01-27,5804,10,27
2052-01-14,5812,11,13
1981-03-05,5741,12,29
1984-08-02,5744,5,4
2099-06-14,5859,3,26
1986-01-06,5746,10,25
1994-10-07,5755,8,2
1955-12-08,5716,9,23
2031-11-25,5792,9,10
1959-01-27,5719,11,18
2014-08-30,5774,6,4
2076-06-06,5836,3,5
1985-09-22,5746,7,7
1999-02-28,5759,12,12
2097-10-05,5858,7,29
2033-04-18,5793,1,19
2040-08-19,5800,6,10
2021-03-23,5781,1,10
2064-01-05,5824,10,16
1972-03-24,5732,1,9
2072-03-22,5832,1,3
1955-06-26,5715,4,6
2016-10-30,5777,7,28
2037-09-14,5798,7,5
2056-08-03,5816,5,21
2030-01-16,5790,11,12
1981-11-12,5742,8,15
2055-04-21,5815,1,23
2012-10-03,5773,7,17
2011-10-08,5772,7,10
1979-05-05,5739,2,8
1996-05-30,5756,3,12
2099-01-30,5859,11,9
2073-08-07,5833,5,4
2001-02-24,5761,12,1
1954-12-04,5715,9,9
1958-11-28,5719,9,16
1979-03-26,5739,12,27
2052-09-05,5812,6,11
2089-12-03,5850,9,30
1988-06-15,5748,3,30
1989-09-19,5749,6,19
2066-02-27,5826,12,2
1990-05-23,5750,2,28
2071-08-07,5831,5,12
1987-02-04,5747,11,5
1998-04-13,5758,1,17
2066-11-30,5827,9,12
2023-06-24,5783,4,5
2042-02-05,5802,11,15
1953-08-07,5713,5,26
2090-01-03,5850,11,2
2087-09-22,5847,6,25
2072-05-28,5832,3,11
1951-08-07,5711,5,5
2035-01-25,5795,11,15
1981-01-28,5741,11,23
2057-11-11,5818,8,14
2093-09-12,5853,6,21
1951-07-09,5711,4,5
1990-02-24,5750,11,29
1995-04-15,5755,1,15
2059-02-26,5819,12,13
2094-06-16,5854,4,2
2004-10-22,5765,8,7
2077-11-20,5838,9,4
2077-04-13,5837,1,20
2065-04-29,5825,1,23
1999-05-31,5759,3,16
2026-01-16,5786,10,27
2017-07-20,5777,4,26
2012-07-27,5772,5,8
1989-02-25,5749,12,20
2033-09-27,5794,7,4
2004-03-19,5764,12,26
2071-07-05,5831,4,8
2043-06-02,5803,2,23
2097-11-27,5858,9,22
2061-11-22,5822,9,9
2021-04-05,5781,1,23
2054-11-15,5815,8,14
1968-05-11,5728,2,13
1951-04-27,5711,1,21
2041-10-12,5802,7,17
2068-11-05,5829,8,10
2017-02-23,5777,11,27
2050-09-28,5811,7,12
2066-02-25,5826,11,30
2056-07-16,5816,5,3
2059-04-13,5819,1,30
2000-09-20,5760,6,20
2003-07-22,5763,4,22
2072-10-20,5833,8,8
2036-06-09,5796,3,14
1961-06-15,5721,4,1
2010-05-04,5770,2,20
1999-08-11,5759,5,29
2064-12-10,5825,10,1
2008-05-04,5768,1,29
1999-09-06,5759,6,25
1996-11-09,5757,8,27
2067-09-23,5828,7,14
2077-08-04,5837,5,15
2066-11-22,5827,9,4
2003-08-12,5763,5,14
1983-10-19,5744,8,12
1976-11-25,5737,9,3
2042-10-26,5803,8,12
2087-05-08,5847,2,6
1993-02-12,5753,11,21
1960-03-09,5720,12,10
2094-07-08,5854,4,24
2093-12-19,5854,9,30
2095-05-06,5855,2,2
2057-08-30,5817,5,30
2022-07-04,5782,4,5
2068-07-08,5828,4,8
2072-02-24,5832,12,5
1975-02-09,5735,11,28
1954-07-27,5714,4,26
2067-08-07,5827,5,26
2003-01-15,5763,11,12
1996-07-19,5756,5,3
2025-02-07,5785,11,9
2022-08-06,5782,5,9
2019-09-01,5779,6,1
2082-03-11,5842,12,10
1956-05-03,5716,2,22
2054-08-12,5814,5,8
2077-01-18,5837,10,23
2052-08-22,5812,5,27
1984-01-29,5744,11,25
2011-07-29,5771,4,27
2080-05-13,5840,2,24
1989-11-24,5750,8,26
2073-02-22,5833,12,15
2045-12-05,5806,9,26
2064-07-13,5824,4,29
2090-11-01,5851,8,8
2035-05-12,5795,2,3
2070-07-21,5830,5,13
2014-04-29,5774,1,29
2003-11-12,5764,8,17
2067-12-30,5828,10,24
2050-03-02,5810,12,8
1982-07-02,5742,4,11
2002-09-18,5763,7,12
1967-07-07,5727,3,29
2034-06-22,5794,4,5
1972-12-15,5733,10,10
2082-12-10,5843,9,19
2080-02-13,5840,11,23
2095-01-15,5855,11,10
2050-04-22,5810,1,30
2086-11-21,5847,9,15
1982-11-06,5743,8,20
2071-12-17,5832,9,25
2010-03-23,5770,1,8
2067-06-05,5827,3,22
1966-01-09,5726,10,17
1989-11-17,5750,8,19
1990-01-27,5750,11,1
2083-07-14,5843,4,28
2005-02-06,5765,11,27
2025-06-12,5785,3,16
2091-05-29,5851,3,12
2009-06-13,5769,3,21
2016-09-09,5776,6,6
1996-10-02,5757,7,19
2055-01-25,5815,10,25
2002-10-05,5763,7,29
2033-03-19,5793,13,18
1971-02-18,5731,11,23
2034-06-06,5794,3,19
1959-08-19,5719,5,15
2063-10-30,5824,8,7
2054-09-17,5814,6,14
2054-02-15,5814,12,7
1962-10-12,5723,7,14
1984-11-27,5745,9,3
2039-10-20,5800,8,2
1971-07-02,5731,4,9
2072-02-20,5832,12,1
2018-06-26,5778,4,13
2045-01-25,5805,11,7
2024-02-15,5784,12,6
1959-09-14,5719,6,11
1977-01-20,5737,11,1
1974-08-25,5734,6,7
1985-12-09,5746,9,26
2011-06-27,5771,3,25
2023-06-03,5783,3,14
2052-03-02,5812,13,1
2032-02-07,5792,11,25
1975-09-13,5736,7,8
2006-10-08,5767,7,16
2078-05-31,5838,3,19
1982-05-12,5742,2,19
2089-10-06,5850,8,2
1964-07-02,5724,4,22
2037-06-27,5797,4,14
2009-09-07,5769,6,18
2063-03-24,5823,12,23
1981-09-23,5741,6,24
2063-11-06,5824,8,14
1960-05-29,5720,3,3
1950-11-05,5711,8,25
1999-01-29,5759,11,12
1987-07-28,5747,5,2
2086-07-31,5846,5,20
2088-10-17,5849,8,2
1980-04-02,5740,1,16
2053-05-27,5813,3,10
2087-03-04,5847,12,30
1978-06-06,5738,3,1
2037-11-04,5798,8,26
2090-11-21,5851,8,28
2087-01-03,5847,10,29
2089-11-28,5850,9,25
1965-10-18,5726,7,22
1973-03-21,5733,13,17
2027-10-27,5788,7,26
2063-09-01,5823,6,7
2027-01-18,5787,11,10
2026-12-24,5787,10,14
2035-08-29,5795,5,24
2018-10-12,5779,8,3
1950-11-02,5711,8,22
1956-10-08,5717,8,3
2045-10-10,5806,7,29
1985-10-12,5746,7,27
2081-02-06,5841,11,27
2016-12-11,5777,9,11
1952-07-11,5712,4,18
2007-10-25,5768,8,13
2085-10-19,5846,7,30
2099-07-04,5859,4,16
2045-04-13,5805,1,26
1984-03-12,5744,13,8
1953-03-20,5713,1,4
2071-06-06,5831,3,9
1950-09-28,5711,7,17
2062-06-12,5822,3,4
2081-08-18,5841,5,13
1994-08-24,5754,6,17
1990-08-07,5750,5,16
2074-06-09,5834,3,14
2011-10-15,5772,7,17
2005-12-31,5766,9,30
1973-02-18,5733,12,16
1968-06-06,5728,3,10
2018-10-27,5779,8,18
2040-04-24,5800,2,11
2055-08-17,5815,5,23
2004-12-04,5765,9,21
1979-12-20,5740,9,30
1961-09-18,5722,7,8
2097-10-27,5858,8,21
2003-07-04,5763,4,4
2002-03-08,5762,12,24
2031-10-22,5792,8,5
2080-08-05,5840,5,20
2043-05-10,5803,1,30
2057-01-02,5817,10,26
2044-01-16,5804,10,16
2010-08-14,5770,6,4
2027-10-24,5788,7,23
2073-03-24,5833,13,15
1974-01-03,5734,10,9
2011-07-01,5771,3,29
2037-12-14,5798,10,6
2014-06-17,5774,3,19
2084-08-04,5844,5,3
1983-10-23,5744,8,16
1979-08-02,5739,5,9
2095-09-12,5855,6,13
1953-06-07,5713,3,24
1990-12-26,5751,10,9
1990-04-02,5750,1,7
2080-06-22,5840,4,5
1973-07-17,5733,4,17
1987-11-23,5748,9,2
2081-09-18,5841,6,14
2055-10-23,5816,8,1
2040-07-18,5800,5,8
1980-04-27,5740,2,11
2015-10-11,5776,7,28
2077-08-05,5837,5,16
2092-02-17,5852,12,9
1956-09-14,5717,7,9
2017-04-27,5777,2,1
2064-11-22,5825,9,13
1995-11-24,5756,9,1
2088-05-20,5848,2,29
2045-12-12,5806,10,3
2061-10-22,5822,8,8
1958-09-20,5719,7,6
1958-08-10,5718,5,24
2068-10-10,5829,7,14
1969-05-26,5729,3,9
2067-04-09,5827,1,24
1953-07-17,5713,5,5
1958-08-28,5718,6,12
2073-10-05,5834,7,4
1970-10-11,5731,7,11
2029-09-21,5790,7,12
2018-03-25,5778,1,9
2048-03-13,5808,12,28
1995-05-08,5755,2,8
2035-02-14,5795,12,5
2075-12-08,5836,10,1
1977-06-23,5737,4,7
1986-11-15,5747,8,13
2074-09-27,5835,7,6
2073-01-15,5833,11,7
2063-02-05,5823,11,6
1951-09-02,5711,6,1
2004-01-11,5764,10,17
2025-07-08,5785,4,12
2068-09-20,5828,6,23
1968-02-13,5728,11,14
2068-11-13,5829,8,18
2043-05-11,5803,2,1
1998-06-11,5758,3,17
2061-09-30,5822,7,16
2058-09-01,5818,6,12
1974-08-12,5734,5,24
2025-02-24,5785,11,26
2099-01-16,5859,10,24
1968-10-28,5729,8,6
2041-10-17,5802,7,22
2078-12-20,5839,10,16
2060-10-31,5821,8,7
1971-02-15,5731,11,20
2000-09-22,5760,6,22
1970-06-16,5730,3,12
2090-10-23,5851,7,29
1969-01-25,5729,11,6
2039-04-23,5799,1,29
1985-08-23,5745,6,6
1985-11-03,5746,8,19
2089-08-03,5849,5,27
1997-03-10,5757,13,1
2099-03-13,5859,12,21
2043-11-13,5804,8,10
1986-03-09,5746,12,28
2014-03-22,5774,13,20
2076-03-20,5836,13,15
2023-07-10,5783,4,21
2002-12-30,5763,10,25
1978-10-11,5739,7,10
1957-01-26,5717,11,24
2048-05-08,5808,2,25
2039-01-23,5799,10,27
1987-04-08,5747,1,9
2073-06-26,5833,3,21
2036-03-30,5796,1,2
2009-04-27,5769,2,3
1992-01-29,5752,11,24
1950-06-29,5710,4,14
1952-04-15,5712,1,20
2070-07-06,5830,4,27
1965-12-20,5726,9,26
1969-10-25,5730,8,13
2099-11-12,5860,8,29
2053-01-07,5813,10,17
2070-01-16,5830,11,4
2038-08-28,5798,5,27
1976-10-05,5737,7,11
1966-03-01,5726,12,9
2089-11-14,5850,9,11
2041-10-25,5802,7,30
1963-06-20,5723,3,28
2079-10-31,5840,8,6
1968-03-05,5728,12,5
1995-12-01,5756,9,8
2065-08-12,5825,5,10
1991-06-24,5751,4,12
2003-02-12,5763,12,10
1997-05-23,5757,2,16
1958-12-27,5719,10,16
1967-11-29,5728,8,26
1981-05-07,5741,2,3
1957-01-29,5717,11,27
2002-02-19,5762,12,7
2014-08-20,5774,5,24
2093-10-30,5854,8,10
2071-06-07,5831,3,10
2006-02-09,5766,11,11
2026-06-09,5786,3,24
2082-07-07,5842,4,10
1970-10-18,5731,7,18
1967-01-17,5727,11,6
2086-01-16,5846,11,1
1958-03-27,5718,1,6
1974-10-31,5735,8,15
2069-01-09,5829,10,16
2066-02-15,5826,11,20
2008-12-21,5769,9,24
2014-02-24,5774,12,24
2028-07-16,5788,4,22
2061-07-27,5821,5,10
1998-02-21,5758,11,25
2081-07-14,5841,4,7
1966-09-05,5726,6,20
2016-11-10,5777,8,9
2096-03-24,5856,1,1
2011-06-30,5771,3,28
1982-10-24,5743,8,7
1970-06-05,5730,3,1
2021-10-25,5782,8,19
2031-12-01,5792,9,16
1998-10-10,5759,7,20
2099-12-13,5860,10,1
2019-03-18,5779,13,11
2073-10-15,5834,7,14
2035-10-24,5796,7,21
2093-07-11,5853,4,17
2025-09-03,5785,6,10
2066-06-03,5826,3,10
2092-12-27,5853,9,28
1979-12-05,5740,9,15
1970-04-15,5730,1,9
1973-10-11,5734,7,15
2080-05-04,5840,2,15
1960-07-10,5720,4,15
1978-08-08,5738,5,5
1968-08-10,5728,5,16
2024-08-24,5784,5,20
2055-12-31,5816,10,11
2036-08-09,5796,5,16
2093-12-13,5854,9,24
2052-02-01,5812,12,1
2071-09-22,5831,6,28
1982-07-11,5742,4,20
2059-09-09,5820,7,2
2018-02-20,5778,12,5
2014-05-06,5774,2,6
2059-09-11,5820,7,4
1955-03-04,5715,12,10
2072-10-24,5833,8,12
2080-06-29,5840,4,12
1973-06-11,5733,3,11
2036-09-05,5796,6,13
2037-08-01,5797,5,20
1970-04-07,5730,1,1
2023-10-18,5784,8,3
2029-01-26,5789,11,10
1958-04-01,5718,1,11
1996-12-10,5757,9,29
2067-07-10,5827,4,27
2006-05-20,5766,2,22
2071-08-22,5831,5,27
2044-03-02,5804,12,3
2087-09-19,5847,6,22
2083-06-06,5843,3,20
2079-11-13,5840,8,19
2051-05-19,5811,3,8
1990-03-11,5750,12,14
2010-09-13,5771,7,5
2043-02-21,5803,12,11
2043-11-11,5804,8,8
2073-06-28,5833,3,23
2075-09-15,5836,7,6
2060-12-05,5821,9,12
1967-02-02,5727,11,22
2027-09-01,5787,5,29
2068-09-24,5828,6,27
2080-05-19,5840,3,1
1994-08-08,5754,6,1
2036-06-21,5796,3,26
2012-01-15,5772,10,20
2069-02-01,5829,11,10
2071-05-07,5831,2,8
2065-02-01,5825,11,25
2019-01-22,5779,11,16
1976-09-03,5736,6,8
2098-04-15,5858,1,13
2050-03-08,5810,12,14
2059-12-22,5820,10,18
1952-02-03,5712,11,7
2065-06-11,5825,3,7
1978-02-27,5738,12,20
2040-09-17,5801,7,10
2034-03-16,5794,12,25
2038-12-20,5799,9,23
1979-09-05,5739,6,13
1963-06-08,5723,3,16
2084-10-29,5845,7,30
2038-03-20,5798,13,13
2007-07-14,5767,4,28
1993-03-23,5753,1,1
2009-05-16,5769,2,22
1959-01-13,5719,11,4
2040-12-16,5801,10,12
1989-12-17,5750,9,19
2048-10-10,5809,8,3
2017-12-09,5778,9,21
2022-05-12,5782,2,11
1992-03-01,5752,12,26
1964-02-23,5724,12,10
2032-05-17,5792,3,7
2029-09-13,5790,7,4
2052-10-26,5813,8,3
2030-05-27,5790,2,24
1965-10-17,5726,7,21
2039-06-09,5799,3,17
2030-03-21,5790,13,16
2006-09-17,5766,6,24
1971-04-20,5731,1,25
2083-09-19,5844,7,7
2067-03-27,5827,1,11
1953-03-10,5713,12,23
1968-06-01,5728,3,5
2022-05-22,5782,2,21
2023-12-27,5784,10,15
1956-06-06,5716,3,27
2049-12-19,5810,9,24
2048-07-10,5808,4,29
1950-01-12,5710,10,23
2098-03-11,5858,13,7
1966-04-23,5726,2,3
2092-01-26,5852,11,17
2058-05-31,5818,3,8
2061-01-29,5821,11,8
2064-05-23,5824,3,8
2004-08-27,5764,6,10
2041-03-18,5801,13,15
2050-11-25,5811,9,10
1987-02-12,5747,11,13
2070-06-25,5830,4,16
2031-11-10,5792,8,24
2011-02-28,5771,12,24
2015-03-13,5775,12,22
1959-09-27,5719,6,24
2031-07-18,5791,4,27
2009-07-26,5769,5,5
2050-07-05,5810,4,15
2087-09-12,5847,6,15
2061-03-15,5821,12,23
2057-08-25,5817,5,25
2034-11-23,5795,9,11
2078-08-03,5838,5,24
2067-12-01,5828,9,24
2015-03-09,5775,12,18
2078-06-16,5838,4,5
2031-03-14,5791,12,19
1967-06-26,5727,3,18
2086-03-30,5846,1,15
2068-03-24,5828,13,20
1989-10-15,5750,7,16
1950-05-24,5710,3,8
2011-04-02,5771,13,27
2013-09-21,5774,7,17
2098-11-27,5859,9,3
2063-09-12,5823,6,18
2093-07-12,5853,4,18
2002-05-23,5762,3,12
2048-04-09,5808,1,26
2043-08-29,5803,5,23
2017-02-01,5777,11,5
2075-12-23,5836,10,16
1969-01-28,5729,11,9
1958-03-20,5718,12,28
1979-06-16,5739,3,21
2038-05-10,5798,2,5
1975-03-15,5735,1,3
2097-06-18,5857,4,8
2078-08-16,5838,6,7
2079-06-21,5839,3,22
2023-06-05,5783,3,16
1969-03-11,5729,12,21
1995-08-18,5755,5,22
2059-08-09,5819,5,30
1985-02-25,5745,12,4
1983-08-26,5743,6,17
1971-09-01,5731,6,11
2020-06-30,5780,4,8
1988-09-06,5748,6,24
2032-01-03,5792,10,19
2097-12-12,5858,10,7
2090-03-18,5850,13,16
2078-08-12,5838,6,3
2010-08-20,5770,6,10
1969-05-03,5729,2,15
2085-11-08,5846,8,20
2024-05-14,5784,2,6
1958-05-06,5718,2,16
2063-08-16,5823,5,21
2070-08-08,5830,6,1
2055-08-26,5815,6,2
1972-02-10,5732,11,25
2088-07-18,5848,4,29
2032-01-26,5792,11,13
2068-02-23,5828,12,20
2055-09-28,5816,7,6
2040-06-20,5800,4,9
1974-02-27,5734,12,5
2039-07-04,5799,4,12
1950-10-12,5711,8,1
2082-02-05,5842,11,6
1958-09-19,5719,7,5
2027-08-29,5787,5,26
2054-12-27,5815,9,26
2090-02-23,5850,12,23
1981-10-18,5742,7,20
2074-02-17,5834,11,20
2053-10-23,5814,8,11
1981-02-27,5741,12,23
2081-01-26,5841,11,16
2096-04-11,5856,1,19
1973-01-13,5733,11,10
1968-07-31,5728,5,6
2067-12-24,5828,10,18
2057-10-03,5818,7,5
2058-10-06,5819,7,18
2007-10-01,5768,7,19
2040-06-14,5800,4,3
2019-01-08,5779,11,2
2074-04-04,5834,1,7
2086-10-16,5847,8,8
1999-02-03,5759,11,17
2021-05-22,5781,3,11
2011-07-09,5771,4,7
2002-10-13,5763,8,7
2031-04-03,5791,1,10
2094-05-28,5854,3,13
1973-12-06,5734,9,11
1974-10-17,5735,8,1
2024-01-22,5784,11,12
2058-02-10,5818,11,16
2075-08-09,5835,5,28
2084-04-15,5844,1,10
2041-12-02,5802,9,9
2003-08-20,5763,5,22
2048-04-17,5808,2,4
2077-09-24,5838,7,7
2082-03-17,5842,12,16
2049-04-30,5809,1,28
2063-07-03,5823,4,6
1988-12-30,5749,10,22
1986-01-17,5746,11,7
1987-08-18,5747,5,23
2061-12-29,5822,10,16
2078-03-07,5838,12,22
2002-02-20,5762,12,8
2073-03-13,5833,13,4
2011-12-16,5772,9,20
2070-08-23,5830,6,16
1973-10-21,5734,7,25
2077-06-19,5837,3,28
2066-08-24,5826,6,3
1981-11-27,5742,9,1
2047-05-04,5807,2,8
2074-07-31,5834,5,7
2064-04-10,5824,1,24
2007-11-05,5768,8,24
2077-06-16,5837,3,25
1970-09-16,5730,6,15
2086-07-04,5846,4,22
2013-03-15,5773,1,4
2050-11-21,5811,9,6
2036-03-11,5796,12,12
2054-07-28,5814,4,22
2052-05-22,5812,2,23
2069-09-15,5829,6,29
2077-06-01,5837,3,10
2024-11-27,5785,8,26
2070-12-24,5831,10,22
2084-03-10,5844,13,3
2045-10-18,5806,8,7
2001-04-21,5761,1,28
2025-10-15,5786,7,23
2095-01-13,5855,11,8
1952-04-16,5712,1,21
2043-10-17,5804,7,13
1969-02-07,5729,11,19
1954-07-15,5714,4,14
2018-05-04,5778,2,19
1976-01-29,5736,11,27
1959-07-10,5719,4,4
2070-04-06,5830,1,25
1960-02-27,5720,11,29
1985-11-13,5746,8,29
2084-08-09,5844,5,8
2090-12-12,5851,9,20
1978-11-17,5739,8,17
2001-06-05,5761,3,14
2072-08-14,5832,5,30
1994-12-16,5755,10,13
1976-04-10,5736,1,10
1961-02-17,5721,12,1
2073-11-29,5834,8,29
2090-09-26,5851,7,2
1986-08-09,5746,5,4
2085-03-20,5845,12,23
2047-02-07,5807,11,11
1955-10-19,5716,8,3
2096-01-23,5856,10,28
2031-03-18,5791,12,23
1968-05-22,5728,2,24
2060-07-19,5820,4,21
2071-03-18,5831,13,17
2082-09-08,5842,6,14
2050-10-26,5811,8,10
1990-04-01,5750,1,6
2083-03-18,5843,12,28
2066-02-10,5826,11,15
2050-09-16,5810,6,29
2019-10-12,5780,7,13
1992-08-19,5752,5,20
2041-09-03,5801,6,7
2090-09-23,5850,6,28
2092-12-22,5853,9,23
2093-05-01,5853,2,5
2074-11-27,5835,9,8
2074-05-02,5834,2,5
2069-03-25,5829,1,3
1958-06-06,5718,3,18
2018-06-20,5778,4,7
2019-07-16,5779,4,13
2091-05-30,5851,3,13
2072-12-07,5833,9,27
2006-02-06,5766,11,8
2049-01-25,5809,11,22
1959-08-27,5719,5,23
1952-04-29,5712,2,4
2083-06-09,5843,3,23
1995-02-05,5755,12,5
1986-06-10,5746,3,3
2061-05-07,5821,2,17
2090-02-13,5850,12,13
2029-07-01,5789,4,18
2098-12-03,5859,9,9
1990-06-21,5750,3,28
2063-09-20,5823,6,26
2015-12-26,5776,10,14
2085-06-27,5845,4,4
2055-07-29,5815,5,4
2048-01-29,5808,11,14
2082-07-02,5842,4,5
2058-04-07,5818,1,13
1985-04-02,5745,1,11
2089-04-06,5849,1,26
2080-01-26,5840,11,5
1984-09-20,5744,6,23
2002-10-14,5763,8,8
2030-07-13,5790,4,12
1981-11-01,5742,8,4
2072-06-27,5832,4,11
1963-05-13,5723,2,19
1983-07-20,5743,5,10
1981-03-08,5741,13,2
2081-11-23,5842,8,21
2042-03-14,5802,12,22
1971-06-01,5731,3,8
1957-04-17,5717,1,16
2026-11-20,5787,9,10
2000-01-30,5760,11,23
2049-11-14,5810,8,19
1997-05-31,5757,2,24
1973-05-04,5733,2,2
1978-11-16,5739,8,16
1995-10-04,5756,7,10
1951-01-05,5711,10,27
2009-04-24,5769,1,30
2033-09-03,5793,6,9
2077-05-04,5837,2,11
1977-10-11,5738,7,29
1957-03-02,5717,12,29
1977-07-31,5737,5,16
2007-11-21,5768,9,11
2057-02-05,5817,12,1
1959-02-15,5719,12,7
2088-10-25,5849,8,10
2062-03-18,5822,13,6
2060-06-16,5820,3,18
2068-10-05,5829,7,9
2038-01-07,5798,11,1
2091-09-25,5852,7,13
2052-10-02,5813,7,9
2048-09-18,5809,7,11
2014-04-02,5774,1,2
1963-01-29,5723,11,4
2090-09-05,5850,6,10
2076-12-23,5837,9,27
2007-01-13,5767,10,23
2044-04-09,5804,1,12
1989-06-20,5749,3,17
2043-05-31,5803,2,21
1962-03-27,5722,13,21
2091-01-29,5851,11,10
2040-08-20,5800,6,11
1978-08-06,5738,5,3
2024-08-18,5784,5,14
2047-06-12,5807,3,18
2046-05-12,5806,2,6
2022-05-21,5782,2,20
1966-07-01,5726,4,13
2012-09-10,5772,6,23
1989-09-09,5749,6,9
1988-04-13,5748,1,26
2069-01-08,5829,10,15
2009-07-20,5769,4,28
2009-05-27,5769,3,4
2014-09-27,5775,7,3
2002-09-04,5762,6,27
1989-03-13,5749,13,6
2085-01-18,5845,10,21
2060-12-08,5821,9,15
2045-03-09,5805,12,20
2035-03-16,5795,13,5
2050-09-20,5811,7,4
2097-10-17,5858,8,11
2084-12-14,5845,9,16
2066-07-03,5826,4,10
1951-07-31,5711,4,27
1970-08-02,5730,4,29
2070-01-10,5830,10,27
2012-01-31,5772,11,7
2029-12-19,5790,10,13
1993-02-15,5753,11,24
2065-03-29,5825,13,21
2060-02-12,5820,12,11
2061-06-13,5821,3,25
1993-10-01,5754,7,16
1957-02-26,5717,12,25
2007-08-02,5767,5,18
2092-11-11,5853,8,11
1970-05-06,5730,1,30
2019-03-28,5779,13,21
1996-01-15,5756,10,23
2046-12-07,5807,9,8
2079-11-26,5840,9,3
2000-09-30,5761,7,1
1954-06-08,5714,3,7
2042-09-28,5803,7,14
2097-07-05,5857,4,25
2088-04-01,5848,1,10
2017-04-12,5777,1,16
2042-04-13,5802,1,23
2041-04-13,5801,1,12
2029-12-12,5790,10,6
2037-05-07,5797,2,22
1957-11-13,5718,8,19
2003-03-11,5763,13,7
2066-11-26,5827,9,8
1984-07-17,5744,4,17
2007-06-23,5767,4,7
2042-03-17,5802,12,25
1964-10-10,5725,8,4
1967-03-21,5727,13,9
1980-01-14,5740,10,25
2046-07-12,5806,4,8
2045-09-03,5805,6,21
1951-04-26,5711,1,20
2062-06-28,5822,3,20
1961-09-30,5722,7,20
1987-10-27,5748,8,4
2070-04-12,5830,2,1
2062-12-14,5823,9,12
2088-10-20,5849,8,5
1988-04-01,5748,1,14
2072-12-24,5833,10,14
2026-02-11,5786,11,24
2099-12-11,5860,9,29
1968-08-24,5728,5,30
1986-11-20,5747,8,18
2046-06-28,5806,3,24
2098-09-13,5858,6,16
2076-02-03,5836,11,29
2083-01-09,5843,10,19
2089-02-03,5849,11,23
2028-02-04,5788,11,7
2066-01-05,5826,10,8
2096-07-19,5856,4,29
1962-12-10,5723,9,13
2084-01-06,5844,10,28
2073-02-04,5833,11,27
1977-08-03,5737,5,19
1954-04-06,5714,1,3
2032-05-25,5792,3,15
2078-08-17,5838,6,8
2009-07-09,5769,4,17
1956-10-18,5717,8,13
1965-09-14,5725,6,17
1963-02-22,5723,11,28
1981-12-08,5742,9,12
2092-07-03,5852,3,28
1995-03-15,5755,13,13
1962-08-22,5722,5,22
2053-03-01,5813,12,11
2097-06-03,5857,3,23
1990-11-05,5751,8,17
1996-05-29,5756,3,11
2023-02-21,5783,11,30
2019-08-17,5779,5,16
2030-12-11,5791,9,15
2063-01-29,5823,10,28
2022-07-27,5782,4,28
2027-09-12,5787,6,10
2006-10-09,5767,7,17
1953-01-11,5713,10,24
2019-11-21,5780,8,23
2070-10-23,5831,8,18
1971-03-25,5731,12,28
2045-12-18,5806,10,9
2065-02-02,5825,11,26
2060-12-13,5821,9,20
1961-05-07,5721,2,21
2085-08-22,5845,6,1
2083-11-05,5844,8,24
2055-01-28,5815,10,28
2075-10-05,5836,7,26
1963-01-10,5723,10,14
2014-03-08,5774,13,6
2040-03-22,5800,1,8
1969-01-16,5729,10,26
2002-01-02,5762,10,18
2091-03-11,5851,12,21
2073-01-24,5833,11,16
2004-01-27,5764,11,4
2058-11-01,5819,8,14
1965-07-10,5725,4,10
